5822,18,9,LOSS
5822,13,26,LOSS
5822,19,21,WIN
5822,19,21,WIN
5822,12,14,WIN
5822,13,22,LOSS
5822,18,9,LOSS
5822,20,9,LOSS
5822,21,28,LOSS
5822,13,25,LOSS
5822,11,16,WIN
5822,20,21,WIN
5822,13,27,LOSS
5822,8,25,LOSS
5822,16,16,LOSS
5822,14,27,LOSS
5822,17,17,LOSS
5822,20,17,LOSS
5822,20,18,LOSS
5822,18,18,LOSS
5822,14,29,LOSS
5822,8,17,WIN
5822,7,21,WIN
5822,19,22,LOSS
5822,18,12,LOSS
5822,13,23,LOSS
5822,20,13,LOSS
5822,11,27,LOSS
5822,18,21,WIN
5822,14,25,LOSS
5822,6,9,WIN
5822,7,24,LOSS
5822,8,12,WIN
5822,19,7,LOSS
5822,12,12,LOSS
5822,18,20,WIN
5822,16,12,LOSS
5822,12,21,WIN
5822,17,16,LOSS
5822,15,14,LOSS
5822,12,13,WIN
5822,17,20,WIN
5822,20,16,LOSS
5822,12,13,WIN
5822,14,20,WIN
5822,15,13,LOSS
5822,15,12,LOSS
5822,11,20,WIN
5822,13,18,WIN
5822,13,15,WIN
5822,15,19,WIN
5822,18,9,LOSS
5822,21,20,LOSS
5822,17,16,LOSS
5822,15,16,WIN
5822,12,13,WIN
5822,13,14,WIN
5822,12,21,WIN
5822,12,20,WIN
1016,12,21,WIN
1016,15,13,LOSS
1016,13,17,WIN
1016,15,16,WIN
1016,13,13,LOSS
1016,11,13,WIN
1016,12,16,WIN
1016,16,17,WIN
1016,12,12,LOSS
1016,14,20,WIN
1016,9,9,LOSS
1016,7,17,WIN
1016,6,16,WIN
1016,15,16,WIN
1016,17,12,LOSS
1016,7,21,WIN
1016,20,14,LOSS
1016,20,16,LOSS
1016,15,14,LOSS
1016,6,19,WIN
1016,20,13,LOSS
1016,20,18,LOSS
1016,6,13,WIN
1016,8,12,WIN
1016,15,4,LOSS
1016,18,15,LOSS
1016,12,19,WIN
1016,11,20,WIN
1016,16,17,WIN
1016,19,20,WIN
1016,21,21,LOSS
1016,11,21,WIN
1016,18,13,LOSS
1016,14,19,WIN
1016,15,20,WIN
1016,18,13,LOSS
1016,15,12,LOSS
1016,13,14,WIN
1016,20,20,LOSS
1016,16,13,LOSS
1016,9,13,WIN
